Suburb,Address,Rooms,Type,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
Hampton East,9/12 Bartlett St,2,u,400000.0,4/03/2017,14.5,2.0,1.0,1.0,0.0,75.0,1960.0,-37.9367,145.0322,Southern Metropolitan
Hampton East,1/23 Wickham Rd,3,h,926000.0,18/06/2016,14.5,2.0,2.0,2.0,393.0,140.0,1950.0,-37.9431,145.0267,Southern Metropolitan
Hampton East,4 Besant St,3,h,1070000.0,19/11/2016,14.5,3.0,1.0,3.0,583.0,106.0,1970.0,-37.9428,145.0296,Southern Metropolitan
Hampton East,2/2 Flowerdale Rd,2,u,801000.0,19/11/2016,14.5,2.0,1.0,1.0,217.0,107.0,1994.0,-37.9432,145.0348,Southern Metropolitan
Hampton East,4/332 South Rd,2,u,472000.0,25/02/2017,14.5,2.0,1.0,1.0,215.0,68.0,2007.0,-37.933,145.0322,Southern Metropolitan
Hampton East,29 Wickham Rd,3,h,1300000.0,28/05/2016,14.5,3.0,2.0,2.0,586.0,150.0,1950.0,-37.9431,145.0274,Southern Metropolitan
Hampton East,4 Dane Rd,4,h,1200000.0,28/08/2016,14.5,4.0,2.0,2.0,0.0,154.0,2002.0,-37.9405,145.0346,Southern Metropolitan
Hawthorn,22/9 Lisson Gr,1,u,,3/09/2016,4.6,1.0,1.0,1.0,0.0,52.0,1970.0,-37.8261,145.0269,Southern Metropolitan
Hawthorn,6a Scott St,4,h,1650000.0,3/09/2016,4.6,4.0,2.0,2.0,317.0,210.0,2005.0,-37.8344,145.0422,Southern Metropolitan
Hawthorn,4 Bowen St,4,h,2670000.0,3/12/2016,4.6,4.0,2.0,1.0,336.0,235.0,1905.0,-37.8183,145.0371,Southern Metropolitan
Hawthorn,25/510 Glenferrie Rd,1,u,348000.0,3/12/2016,4.6,1.0,1.0,1.0,0.0,53.0,1950.0,-37.8303,145.0341,Southern Metropolitan
Hawthorn,8 Osborne Ct,2,h,,3/12/2016,4.6,2.0,1.0,1.0,304.0,99.0,1940.0,-37.8154,145.0161,Southern Metropolitan
Hawthorn,4/181 Riversdale Rd,1,u,,3/12/2016,4.6,1.0,1.0,1.0,0.0,49.0,1970.0,-37.8294,145.0415,Southern Metropolitan
Hawthorn,9/69 Wattle Rd,3,u,1189000.0,3/12/2016,4.6,3.0,1.0,1.0,181.0,122.0,1969.0,-37.8243,145.0328,Southern Metropolitan
Hawthorn,118/862 Glenferrie Rd,2,u,610000.0,4/03/2017,4.6,2.0,2.0,1.0,85.0,82.0,2014.0,-37.8154,145.0369,Southern Metropolitan
Hawthorn,4 Osborne Ct,5,h,,4/03/2017,4.6,5.0,4.0,3.0,571.0,145.0,1940.0,-37.8157,145.0161,Southern Metropolitan
Hawthorn,188e Riversdale Rd,1,u,492000.0,4/03/2017,4.6,1.0,1.0,1.0,0.0,63.0,1995.0,-37.8299,145.0422,Southern Metropolitan
Hawthorn,2/5 Finchley Ct,2,u,806000.0,4/06/2016,4.6,2.0,1.0,1.0,0.0,64.0,1930.0,-37.8249,145.0342,Southern Metropolitan
Hawthorn,7 Brook St,3,h,2000000.0,6/08/2016,4.6,3.0,2.0,1.0,460.0,176.0,1940.0,-37.8155,145.019,Southern Metropolitan
Hawthorn,511 Glenferrie Rd,5,h,,6/08/2016,4.6,5.0,3.0,2.0,669.0,353.0,1940.0,-37.8313,145.0335,Southern Metropolitan
Hawthorn,8/150 Barkers Rd,2,u,,7/05/2016,4.6,2.0,1.0,1.0,0.0,103.0,2000.0,-37.8142,145.0308,Southern Metropolitan
Hawthorn,13/5 Denham St,2,u,753000.0,7/05/2016,4.6,2.0,1.0,2.0,0.0,88.0,1960.0,-37.8186,145.017,Southern Metropolitan
Hawthorn,7/21 Elphin Gr,1,u,330000.0,7/05/2016,4.6,1.0,1.0,1.0,0.0,52.0,1970.0,-37.8177,145.0424,Southern Metropolitan
Hawthorn,51a Hawthorn Gr,5,h,,7/05/2016,4.6,5.0,2.0,2.0,929.0,374.0,1938.0,-37.8157,145.0348,Southern Metropolitan
Hawthorn,14 Malmsbury St,3,h,1420000.0,7/05/2016,4.6,3.0,1.0,0.0,218.0,108.0,1890.0,-37.8214,145.0437,Southern Metropolitan
Hawthorn,303/25 Lynch St,2,u,495000.0,7/11/2016,4.6,2.0,1.0,1.0,0.0,60.0,2014.0,-37.8216,145.0343,Southern Metropolitan
Hawthorn,11/140 Riversdale Rd,1,u,292000.0,7/11/2016,4.6,1.0,1.0,0.0,0.0,56.0,1966.0,-37.8294,145.0382,Southern Metropolitan
Hawthorn,3/164 Barkers Rd,2,u,580000.0,8/10/2016,4.6,2.0,1.0,1.0,1089.0,76.0,2003.0,-37.8143,145.0322,Southern Metropolitan
Hawthorn,530 Burwood Rd,3,h,1300000.0,8/10/2016,4.6,3.0,2.0,1.0,341.0,155.0,1938.0,-37.8236,145.0425,Southern Metropolitan
Hawthorn,44 College St,3,h,1300000.0,8/10/2016,4.6,3.0,1.0,0.0,232.0,90.0,1900.0,-37.8173,145.0252,Southern Metropolitan
Hawthorn,28 Johnson St,4,h,,8/10/2016,4.6,3.0,1.0,1.0,354.0,151.0,1900.0,-37.8173,145.0382,Southern Metropolitan
Hawthorn,11/2 Grattan St,1,u,,10/09/2016,4.6,1.0,1.0,1.0,0.0,58.0,1960.0,-37.8177,145.0166,Southern Metropolitan
Hawthorn,8/32 Liddiard St,2,u,440000.0,10/09/2016,4.6,2.0,1.0,1.0,0.0,52.0,1970.0,-37.8192,145.0385,Southern Metropolitan
Hawthorn,8/1 Muir St,3,u,1000000.0,10/09/2016,4.6,3.0,3.0,2.0,0.0,145.0,1999.0,-37.8144,145.0153,Southern Metropolitan
Hawthorn,6 Salisbury Gr,3,h,1741000.0,10/09/2016,4.6,3.0,1.0,1.0,383.0,109.0,1910.0,-37.8155,145.0385,Southern Metropolitan
Hawthorn,9/63 Berkeley St,2,u,655000.0,10/12/2016,4.6,2.0,1.0,1.0,0.0,78.0,1960.0,-37.8343,145.0364,Southern Metropolitan
Hawthorn,13/561 Glenferrie Rd,1,u,488000.0,10/12/2016,4.6,1.0,1.0,1.0,0.0,57.0,2004.0,-37.8272,145.0343,Southern Metropolitan
Hawthorn,99 Kooyongkoot Rd,4,h,,10/12/2016,4.6,4.0,2.0,2.0,1045.0,226.0,1930.0,-37.8368,145.0378,Southern Metropolitan
Hawthorn,403/25 Lynch St,1,u,,10/12/2016,4.6,1.0,1.0,0.0,0.0,45.0,2014.0,-37.8216,145.0343,Southern Metropolitan
Hawthorn,144 Power St,6,h,,10/12/2016,4.6,6.0,3.0,4.0,859.0,362.0,1890.0,-37.8234,145.0259,Southern Metropolitan
Hawthorn,3 Randolph St,3,h,2065000.0,12/06/2016,4.6,3.0,1.0,1.0,351.0,150.0,1910.0,-37.8165,145.02100000000004,Southern Metropolitan
Hawthorn,5/67 Auburn Rd,1,u,350000.0,12/11/2016,4.6,1.0,1.0,1.0,0.0,51.0,1960.0,-37.8208,145.0456,Southern Metropolitan
Hawthorn,16 Pine St,3,h,1712000.0,12/11/2016,4.6,3.0,1.0,1.0,342.0,130.0,1900.0,-37.814,145.0212,Southern Metropolitan
Hawthorn,3/1 Elm St,1,u,480000.0,13/08/2016,4.6,1.0,1.0,1.0,0.0,50.0,1940.0,-37.8128,145.0171,Southern Metropolitan
Hawthorn,10 Oak St,4,h,3225000.0,13/08/2016,4.6,4.0,2.0,2.0,665.0,220.0,1890.0,-37.814,145.0175,Southern Metropolitan
Hawthorn,5 Power St,5,h,,13/08/2016,4.6,4.0,2.0,2.0,813.0,230.0,1890.0,-37.8142,145.028,Southern Metropolitan
Hawthorn,7/6 Osborne Ct,1,u,400000.0,15/10/2016,4.6,1.0,1.0,1.0,0.0,41.0,1950.0,-37.8155,145.0161,Southern Metropolitan
Hawthorn,78/8 Wallen Rd,4,u,1650000.0,15/10/2016,4.6,4.0,2.0,3.0,207.0,180.0,2002.0,-37.8271,145.0243,Southern Metropolitan
Hawthorn,4 Ardene Ct,5,h,3950000.0,16/04/2016,4.6,4.0,2.0,3.0,1236.0,340.0,1890.0,-37.8257,145.0321,Southern Metropolitan
Hawthorn,31 Grove Rd,4,h,,16/04/2016,4.6,4.0,2.0,2.0,613.0,234.0,1890.0,-37.8146,145.0248,Southern Metropolitan
Hawthorn,3/566 Glenferrie Rd,2,u,587500.0,16/07/2016,4.6,2.0,1.0,1.0,1099.0,72.0,1965.0,-37.8271,145.0347,Southern Metropolitan
Hawthorn,107/567 Glenferrie Rd,2,u,560000.0,16/07/2016,4.6,2.0,1.0,1.0,0.0,70.0,2013.0,-37.8268,145.0344,Southern Metropolitan
Hawthorn,7/150 Barkers Rd,2,u,,17/09/2016,4.6,2.0,1.0,1.0,0.0,97.0,1950.0,-37.8142,145.0308,Southern Metropolitan
Hawthorn,23 Edgerton St,4,h,1936000.0,17/09/2016,4.6,4.0,2.0,1.0,218.0,173.0,1890.0,-37.8142,145.0252,Southern Metropolitan
Hawthorn,2 Fordholm Rd,5,h,4250000.0,17/09/2016,4.6,5.0,4.0,3.0,1275.0,435.0,1930.0,-37.8291,145.0308,Southern Metropolitan
Hawthorn,6/15 Yarra St,2,u,,17/09/2016,4.6,2.0,1.0,2.0,0.0,65.0,1970.0,-37.8225,145.0207,Southern Metropolitan
Hawthorn,11/70 Church St,3,u,630000.0,18/03/2017,4.6,3.0,1.0,1.0,0.0,75.0,1970.0,-37.8153,145.02100000000004,Southern Metropolitan
Hawthorn,1 College St,3,h,1560000.0,18/03/2017,4.6,3.0,2.0,0.0,198.0,148.0,1910.0,-37.8169,145.0234,Southern Metropolitan
Hawthorn,305/567 Glenferrie Rd,3,u,840000.0,18/03/2017,4.6,3.0,2.0,2.0,0.0,88.0,2014.0,-37.8268,145.0344,Southern Metropolitan
Hawthorn,1B Hepburn St,3,h,1780000.0,18/03/2017,4.6,3.0,3.0,2.0,88.0,178.0,2011.0,-37.824,145.0427,Southern Metropolitan
Hawthorn,3/35 Creswick St,2,u,815000.0,18/06/2016,4.6,2.0,1.0,1.0,0.0,93.0,1940.0,-37.8184,145.0163,Southern Metropolitan
Hawthorn,8 Fashoda St,3,h,,18/06/2016,4.6,3.0,2.0,1.0,340.0,234.0,1890.0,-37.81800000000001,145.0251,Southern Metropolitan
Hawthorn,6/28 Manningtree Rd,3,u,1975000.0,18/06/2016,4.6,3.0,2.0,1.0,0.0,196.0,2010.0,-37.8235,145.029,Southern Metropolitan
Hawthorn,810/377 Burwood Rd,2,u,,19/11/2016,4.6,2.0,1.0,1.0,1595.0,69.0,2008.0,-37.8226,145.0368,Southern Metropolitan
Hawthorn,2/21 Elphin Gr,2,u,657500.0,19/11/2016,4.6,2.0,1.0,1.0,728.0,73.0,1965.0,-37.8177,145.0424,Southern Metropolitan
Hawthorn,1/14 Illawarra Rd,2,u,,19/11/2016,4.6,2.0,1.0,1.0,0.0,71.0,1930.0,-37.8308,145.0401,Southern Metropolitan
Hawthorn,50 Kinkora Rd,4,h,5050000.0,19/11/2016,4.6,4.0,4.0,2.0,905.0,373.0,1913.0,-37.8168,145.0321,Southern Metropolitan
Hawthorn,22/9 Lisson Gr,1,u,445000.0,19/11/2016,4.6,1.0,1.0,1.0,0.0,52.0,1970.0,-37.8261,145.0269,Southern Metropolitan
Hawthorn,4A Simpson Pl,3,h,1180000.0,19/11/2016,4.6,3.0,1.0,3.0,218.0,92.0,1900.0,-37.8176,145.0204,Southern Metropolitan
Hawthorn,5/40 Barkers Rd,2,u,470000.0,22/05/2016,4.6,2.0,1.0,1.0,0.0,70.0,1970.0,-37.813,145.0207,Southern Metropolitan
Hawthorn,710/377 Burwood Rd,2,u,485000.0,22/05/2016,4.6,2.0,1.0,1.0,0.0,76.0,2005.0,-37.8226,145.0368,Southern Metropolitan
Hawthorn,6 Power St,4,h,,22/05/2016,4.6,3.0,1.0,2.0,851.0,225.0,1900.0,-37.8141,145.0276,Southern Metropolitan
Hawthorn,466 Auburn Rd,4,h,1800000.0,22/08/2016,4.6,3.0,2.0,4.0,601.0,158.0,1940.0,-37.839,145.0418,Southern Metropolitan
Hawthorn,1/28 Belgrave St,3,h,,22/08/2016,4.6,2.0,2.0,4.0,308.0,146.0,1992.0,-37.828,145.041,Southern Metropolitan
Hawthorn,5 Wattle Gr,3,h,1855000.0,22/08/2016,4.6,3.0,1.0,1.0,304.0,125.0,1900.0,-37.8253,145.0287,Southern Metropolitan
Hawthorn,1/4 Hill St,2,u,665000.0,23/04/2016,4.6,2.0,1.0,3.0,0.0,70.0,1965.0,-37.8183,145.0194,Southern Metropolitan
Hawthorn,24 College St,3,h,1551000.0,24/09/2016,4.6,3.0,1.0,1.0,199.0,103.0,1890.0,-37.8172,145.0243,Southern Metropolitan
Hawthorn,5/29 Elphin Gr,2,u,612500.0,25/02/2017,4.6,2.0,1.0,1.0,859.0,71.0,1960.0,-37.8183,145.0423,Southern Metropolitan
Hawthorn,59 Mason St,3,h,2410000.0,25/02/2017,4.6,3.0,2.0,0.0,249.0,171.0,1890.0,-37.8169,145.02100000000004,Southern Metropolitan
Hawthorn,10/150 Barkers Rd,2,u,715000.0,27/11/2016,4.6,2.0,1.0,1.0,0.0,82.0,2001.0,-37.8142,145.0308,Southern Metropolitan
Hawthorn,8B Myrtle St,2,t,1055000.0,27/11/2016,4.6,2.0,2.0,1.0,191.0,151.0,1975.0,-37.813,145.0167,Southern Metropolitan
Hawthorn,151 Power St,4,h,1976000.0,27/11/2016,4.6,4.0,2.0,2.0,410.0,275.0,1890.0,-37.8246,145.026,Southern Metropolitan
Hawthorn,10/60 Hawthorn Gr,1,u,499000.0,28/05/2016,4.6,1.0,1.0,1.0,0.0,56.0,1960.0,-37.8158,145.0342,Southern Metropolitan
Hawthorn,3/32 Power St,2,u,495000.0,28/05/2016,4.6,2.0,1.0,1.0,0.0,85.0,1970.0,-37.8157,145.0273,Southern Metropolitan
Hawthorn,9 Power St,5,h,3750000.0,28/05/2016,4.6,5.0,3.0,2.0,827.0,344.0,1920.0,-37.8144,145.0279,Southern Metropolitan
Hawthorn,69 Urquhart St,5,h,,28/05/2016,4.6,5.0,2.0,2.0,774.0,270.0,1934.0,-37.8272,145.0432,Southern Metropolitan
Hawthorn,37 Brook St,3,h,1400000.0,28/08/2016,4.6,3.0,2.0,1.0,164.0,126.0,1890.0,-37.8159,145.0219,Southern Metropolitan
Hawthorn,109/311 Burwood Rd,1,u,370000.0,28/08/2016,4.6,1.0,1.0,1.0,0.0,44.0,2014.0,-37.8222,145.0329,Southern Metropolitan
Hawthorn,13/44 Burwood Rd,2,u,627500.0,28/08/2016,4.6,2.0,2.0,2.0,0.0,89.0,2000.0,-37.8213,145.0224,Southern Metropolitan
Heidelberg Heights,97 Edwin St,2,h,815000.0,3/09/2016,10.5,2.0,1.0,2.0,589.0,120.0,1930.0,-37.7501,145.0505,Eastern Metropolitan
Heidelberg Heights,16 Bamfield Rd,2,t,565000.0,6/08/2016,10.5,2.0,2.0,1.0,201.0,107.0,2007.0,-37.7426,145.0556,Eastern Metropolitan
Heidelberg Heights,19 Dresden St,3,h,,7/11/2016,10.5,3.0,2.0,2.0,729.0,114.0,1960.0,-37.7521,145.0543,Eastern Metropolitan
Heidelberg Heights,1/179 Porter Rd,2,h,,7/11/2016,10.5,2.0,1.0,1.0,376.0,111.0,1955.0,-37.7312,145.0587,Eastern Metropolitan
Heidelberg Heights,2 Bonar St,3,h,994000.0,10/12/2016,10.5,3.0,2.0,2.0,807.0,192.0,1950.0,-37.7453,145.0559,Eastern Metropolitan
Heidelberg Heights,14 Sackville St,3,h,785000.0,10/12/2016,10.5,3.0,1.0,0.0,592.0,130.0,1950.0,-37.7477,145.0481,Eastern Metropolitan
Heidelberg Heights,24 Sackville St,3,h,,10/12/2016,10.5,3.0,2.0,0.0,589.0,167.0,1960.0,-37.747,145.0482,Eastern Metropolitan
Heidelberg Heights,1/62 Southern Rd,3,t,620000.0,10/12/2016,10.5,3.0,2.0,2.0,215.0,118.0,2005.0,-37.7424,145.0519,Eastern Metropolitan
Heidelberg Heights,6/34 Bonar St,3,t,706750.0,11/02/2017,10.5,3.0,2.0,2.0,250.0,125.0,2012.0,-37.7449,145.0523,Eastern Metropolitan
Heidelberg Heights,18 Shelley St,2,h,584000.0,12/06/2016,10.5,2.0,1.0,1.0,428.0,84.0,1950.0,-37.7418,145.0513,Eastern Metropolitan
Heidelberg Heights,5 Burns Ct,3,h,909000.0,12/11/2016,10.5,3.0,2.0,2.0,585.0,134.0,1960.0,-37.7358,145.0546,Eastern Metropolitan
Heidelberg Heights,15 Outhwaite Rd,4,h,1086000.0,12/11/2016,10.5,4.0,2.0,2.0,724.0,161.0,1960.0,-37.7404,145.0582,Eastern Metropolitan
Heidelberg Heights,50 Outhwaite Rd,2,h,,12/11/2016,10.5,2.0,1.0,1.0,584.0,103.0,1955.0,-37.7397,145.0545,Eastern Metropolitan
Heidelberg Heights,33 Shakespeare Gr,2,h,680000.0,12/11/2016,10.5,2.0,1.0,1.0,605.0,78.0,1950.0,-37.7365,145.0545,Eastern Metropolitan
Heidelberg Heights,1 Elliott St,8,h,,13/08/2016,10.5,8.0,2.0,4.0,587.0,216.0,1990.0,-37.7467,145.0506,Eastern Metropolitan
Heidelberg Heights,19 Collins St,2,h,650000.0,16/04/2016,10.5,2.0,1.0,3.0,620.0,85.0,1950.0,-37.7377,145.0541,Eastern Metropolitan
Heidelberg Heights,8 Leonard St,5,h,890000.0,16/04/2016,10.5,5.0,2.0,2.0,596.0,172.0,1972.0,-37.7487,145.0522,Eastern Metropolitan
Heidelberg Heights,82 Southern Rd,3,h,650000.0,16/04/2016,10.5,3.0,1.0,2.0,582.0,90.0,1955.0,-37.7422,145.05,Eastern Metropolitan
Heidelberg Heights,1/35 Waiora Rd,2,h,,18/06/2016,10.5,2.0,1.0,1.0,263.0,98.0,1960.0,-37.7441,145.0582,Eastern Metropolitan
Heidelberg Heights,2/35 Porter Rd,2,u,605000.0,19/11/2016,10.5,2.0,1.0,1.0,166.0,87.0,2008.0,-37.7416,145.0567,Eastern Metropolitan
Heidelberg Heights,478 Waterdale Rd,8,h,770000.0,19/11/2016,10.5,8.0,4.0,4.0,638.0,115.0,1960.0,-37.7426,145.048,Eastern Metropolitan
Heidelberg Heights,498 Waterdale Rd,3,h,950000.0,19/11/2016,10.5,3.0,1.0,2.0,800.0,118.0,1960.0,-37.7406,145.0483,Eastern Metropolitan
Heidelberg Heights,13 Altona St,4,h,856000.0,22/08/2016,10.5,4.0,1.0,2.0,722.0,208.0,1975.0,-37.7477,145.0565,Eastern Metropolitan
Heidelberg Heights,3/17 Burns Ct,3,h,600000.0,22/08/2016,10.5,3.0,2.0,2.0,251.0,200.0,2012.0,-37.7358,145.0559,Eastern Metropolitan
Heidelberg Heights,484 Waterdale Rd,3,h,915000.0,25/02/2017,10.5,3.0,1.0,1.0,748.0,101.0,1950.0,-37.7416,145.0481,Eastern Metropolitan
Heidelberg Heights,2/601 Upper Heidelberg Rd,2,u,400000.0,26/07/2016,10.5,2.0,1.0,1.0,127.0,83.0,1970.0,-37.747,145.0575,Eastern Metropolitan
Heidelberg Heights,4 Thames St,3,h,,27/06/2016,10.5,3.0,1.0,2.0,621.0,132.0,1935.0,-37.7529,145.0558,Eastern Metropolitan
Heidelberg Heights,13 Glover St,3,h,550000.0,27/11/2016,10.5,3.0,1.0,1.0,420.0,90.0,1960.0,-37.7363,145.0506,Eastern Metropolitan
Heidelberg Heights,96 Lloyd St,2,h,590000.0,28/05/2016,10.5,2.0,1.0,2.0,586.0,80.0,1955.0,-37.7435,145.0486,Eastern Metropolitan
Heidelberg Heights,146 Porter Rd,2,h,920000.0,28/05/2016,10.5,2.0,1.0,3.0,932.0,97.0,1950.0,-37.7333,145.0588,Eastern Metropolitan
Heidelberg Heights,26 Southern Rd,2,h,460000.0,28/05/2016,10.5,2.0,1.0,2.0,508.0,79.0,1955.0,-37.7428,145.0557,Eastern Metropolitan
Heidelberg Heights,11 Sackville St,4,h,1000500.0,30/07/2016,10.5,4.0,2.0,1.0,592.0,191.0,1950.0,-37.7478,145.0477,Eastern Metropolitan
Heidelberg Heights,470 Waterdale Rd,3,h,631000.0,30/07/2016,10.5,3.0,1.0,1.0,596.0,99.0,1960.0,-37.7432,145.0479,Eastern Metropolitan
Heidelberg West,23 Redwood St,3,h,691000.0,3/09/2016,9.4,2.0,1.0,2.0,624.0,86.0,1965.0,-37.7456,145.0397,Eastern Metropolitan
Heidelberg West,73 Pacific Dr,3,h,560000.0,3/12/2016,9.4,3.0,1.0,1.0,523.0,87.0,1960.0,-37.7369,145.0376,Eastern Metropolitan
Heidelberg West,19 Ramu Pde,3,h,,4/03/2017,9.4,3.0,1.0,0.0,597.0,93.0,1960.0,-37.7365,145.0459,Eastern Metropolitan
Heidelberg West,2/287 Liberty Pde,2,t,370000.0,7/05/2016,9.4,2.0,1.0,1.0,100.0,90.0,2013.0,-37.7383,145.036,Eastern Metropolitan
Heidelberg West,59 Alamein Rd,3,h,532000.0,7/11/2016,9.4,3.0,1.0,1.0,390.0,86.0,1955.0,-37.7369,145.0422,Eastern Metropolitan
Heidelberg West,35 Carbeena Pde,2,h,515500.0,12/11/2016,9.4,2.0,1.0,1.0,331.0,111.0,1960.0,-37.7441,145.0379,Eastern Metropolitan
Heidelberg West,186 Oriel Rd,3,h,800000.0,12/11/2016,9.4,3.0,1.0,3.0,633.0,88.0,1950.0,-37.746,145.0422,Eastern Metropolitan
Heidelberg West,23 Catalina St,2,h,620000.0,16/04/2016,9.4,2.0,1.0,2.0,668.0,88.0,1950.0,-37.7389,145.0393,Eastern Metropolitan
Heidelberg West,15/459 Waterdale Rd,2,u,360000.0,16/04/2016,9.4,2.0,1.0,1.0,89.0,85.0,1970.0,-37.7444,145.047,Eastern Metropolitan
Heidelberg West,163 Dougharty Rd,2,h,440500.0,16/07/2016,9.4,2.0,1.0,1.0,368.0,81.0,1955.0,-37.7341,145.0434,Eastern Metropolitan
Heidelberg West,29 Morotai Pde,4,h,758000.0,17/09/2016,9.4,4.0,1.0,1.0,632.0,152.0,1955.0,-37.7466,145.0428,Eastern Metropolitan
Heidelberg West,26 Blackwood Pde,2,h,,18/03/2017,9.4,2.0,1.0,1.0,646.0,83.0,1950.0,-37.7423,145.0408,Eastern Metropolitan
Heidelberg West,2/8 Maple Ct,3,u,,18/03/2017,9.4,3.0,1.0,1.0,209.0,93.0,2005.0,-37.7433,145.0412,Eastern Metropolitan
Heidelberg West,523 Waterdale Rd,3,h,480000.0,18/06/2016,9.4,3.0,1.0,1.0,338.0,13.0,1980.0,-37.739,145.0481,Eastern Metropolitan
Heidelberg West,5 Barce Pl,4,h,715000.0,19/11/2016,9.4,4.0,2.0,2.0,521.0,196.0,1990.0,-37.738,145.0374,Eastern Metropolitan
Heidelberg West,5 Mulberry Pde,3,h,646250.0,22/05/2016,9.4,3.0,1.0,2.0,616.0,18.0,1965.0,-37.747,145.0389,Eastern Metropolitan
Heidelberg West,16 Achilles St,3,h,1375000.0,23/04/2016,9.4,3.0,1.0,1.0,368.0,106.0,1960.0,-37.7344,145.04399999999995,Eastern Metropolitan
Heidelberg West,111 Ramu Pde,3,h,722000.0,25/02/2017,9.4,3.0,1.0,2.0,593.0,99.0,1950.0,-37.7386,145.0387,Eastern Metropolitan
Heidelberg West,22 Kokoda St,2,h,725000.0,27/11/2016,9.4,2.0,1.0,3.0,632.0,77.0,1960.0,-37.7443,145.0462,Eastern Metropolitan
Heidelberg West,262 Liberty Pde,3,h,465000.0,28/08/2016,9.4,2.0,1.0,1.0,413.0,85.0,1960.0,-37.7399,145.0369,Eastern Metropolitan
Hughesdale,18 Paget St,2,h,1550000.0,3/09/2016,13.0,2.0,1.0,1.0,732.0,97.0,1950.0,-37.8931,145.0791,Southern Metropolitan
Hughesdale,1/13 Swindon Rd,2,u,516000.0,3/09/2016,13.0,2.0,1.0,1.0,0.0,76.0,1970.0,-37.8967,145.0858,Southern Metropolitan
Hughesdale,20 Dalston Rd,3,h,1340000.0,3/12/2016,13.0,3.0,1.0,1.0,705.0,128.0,1920.0,-37.8994,145.0816,Southern Metropolitan
Hughesdale,30 Kinrade St,3,h,1316000.0,6/08/2016,13.0,2.0,1.0,2.0,715.0,126.0,1949.0,-37.9072,145.0762,Southern Metropolitan
Hughesdale,2/19 Swindon Rd,3,t,828000.0,7/05/2016,13.0,3.0,2.0,1.0,206.0,118.0,2002.0,-37.8966,145.0863,Southern Metropolitan
Hughesdale,19 Canterbury St,3,h,1055000.0,8/10/2016,13.0,3.0,1.0,1.0,562.0,97.0,1930.0,-37.9022,145.0811,Southern Metropolitan
Hughesdale,4/89 Kangaroo Rd,2,u,623000.0,10/09/2016,13.0,2.0,1.0,1.0,101.0,90.0,1970.0,-37.8988,145.0781,Southern Metropolitan
Hughesdale,3 Paget St,4,h,2120000.0,10/09/2016,13.0,4.0,2.0,2.0,847.0,315.0,1925.0,-37.8927,145.0781,Southern Metropolitan
Hughesdale,8 Bowmore St,4,h,1745000.0,10/12/2016,13.0,4.0,2.0,1.0,547.0,185.0,1925.0,-37.9002,145.0768,Southern Metropolitan
Hughesdale,5/1312 Dandenong Rd,2,u,,10/12/2016,13.0,2.0,2.0,1.0,150.0,96.0,2010.0,-37.8877,145.0787,Southern Metropolitan
Hughesdale,14 Bowmore St,4,h,1700000.0,12/11/2016,13.0,4.0,2.0,2.0,545.0,180.0,1940.0,-37.9002,145.0773,Southern Metropolitan
Hughesdale,105/175 Kangaroo Rd,2,u,420000.0,12/11/2016,13.0,2.0,1.0,1.0,0.0,70.0,2010.0,-37.9008,145.0859,Southern Metropolitan
Hughesdale,22 Skipton Rd,4,h,1337000.0,15/10/2016,13.0,4.0,1.0,2.0,696.0,100.0,1930.0,-37.8991,145.0804,Southern Metropolitan
Hughesdale,3/14 Rugby Rd,2,u,455000.0,16/04/2016,13.0,2.0,1.0,2.0,0.0,60.0,1960.0,-37.8942,145.0867,Southern Metropolitan
Hughesdale,5/7 Warrigal Rd,2,u,400000.0,17/09/2016,13.0,2.0,1.0,1.0,100.0,88.0,1975.0,-37.8945,145.0876,Southern Metropolitan
Hughesdale,37 Darling St,3,h,1210000.0,22/08/2016,13.0,3.0,1.0,2.0,730.0,122.0,1940.0,-37.9034,145.0796,Southern Metropolitan
Hughesdale,3 Dalston Rd,4,h,1167500.0,26/07/2016,13.0,3.0,2.0,1.0,678.0,184.0,1950.0,-37.898,145.0815,Southern Metropolitan
Hughesdale,1/3 Euston Rd,3,t,900000.0,26/07/2016,13.0,3.0,2.0,1.0,360.0,154.0,1975.0,-37.8937,145.0779,Southern Metropolitan
Hughesdale,1051 North Rd,2,h,677500.0,30/07/2016,13.0,2.0,1.0,4.0,575.0,83.0,1950.0,-37.9084,145.0775,Southern Metropolitan
Ivanhoe,19 Fairy St,4,h,,4/03/2017,7.9,4.0,3.0,0.0,599.0,232.0,1935.0,-37.7768,145.0406,Eastern Metropolitan
Ivanhoe,20 Green St,4,h,2265000.0,4/03/2017,7.9,4.0,2.0,2.0,925.0,208.0,1925.0,-37.7652,145.041,Eastern Metropolitan
Ivanhoe,9 Cook St,3,h,981000.0,4/06/2016,7.9,5.0,3.0,2.0,626.0,378.0,2016.0,-37.76,145.0326,Eastern Metropolitan
Ivanhoe,20 Locksley Rd,4,h,2400000.0,4/06/2016,7.9,0.0,2.0,2.0,1252.0,201.0,1920.0,-37.7727,145.0484,Eastern Metropolitan
Ivanhoe,3/11 Oriel Rd,3,t,890000.0,4/06/2016,7.9,3.0,2.0,2.0,249.0,140.0,2005.0,-37.766,145.0345,Eastern Metropolitan
