Suburb,Address,Rooms,Price,SellerG,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname
Kew,49 Princess St,4,2250000.0,Marshall,30/07/2016,5.6,4.0,3.0,2.0,741.0,307.0,1890.0,Boroondara City Council,-37.8043,145.0291,Southern Metropolitan
Kew East,106 Kilby Rd,5,1950000.0,hockingstuart,4/06/2016,7.5,5.0,2.0,3.0,711.0,253.0,1940.0,Boroondara City Council,-37.7923,145.0528,Southern Metropolitan
Kew East,52 Frater St,3,1920000.0,Jellis,10/12/2016,7.5,3.0,1.0,2.0,672.0,152.0,1940.0,Boroondara City Council,-37.789,145.0616,Southern Metropolitan
Kew East,96 Kilby Rd,3,1615000.0,Nelson,13/08/2016,7.5,3.0,1.0,1.0,702.0,127.0,1933.0,Boroondara City Council,-37.7922,145.0518,Southern Metropolitan
Kew East,62 Munro St,4,2081000.0,Nelson,16/04/2016,7.5,3.0,4.0,3.0,948.0,311.0,1960.0,Boroondara City Council,-37.7881,145.0631,Southern Metropolitan
Kew East,36 Belford Rd,4,1315000.0,Nelson,17/09/2016,7.5,4.0,2.0,2.0,458.0,200.0,1930.0,Boroondara City Council,-37.7981,145.0472,Southern Metropolitan
Kew East,2 Violet Gr,3,1750000.0,Jellis,17/09/2016,7.5,3.0,2.0,4.0,611.0,160.0,1930.0,Boroondara City Council,-37.7997,145.058,Southern Metropolitan
Kew East,17 Minogue St,5,2100000.0,Nelson,18/06/2016,7.5,5.0,3.0,2.0,695.0,360.0,1950.0,Boroondara City Council,-37.7904,145.0548,Southern Metropolitan
Kew East,89 Kilby Rd,6,1300000.0,Noel,22/05/2016,7.5,6.0,3.0,2.0,730.0,310.0,1968.0,Boroondara City Council,-37.7917,145.0509,Southern Metropolitan
Kew East,36 Belford Rd,4,1315000.0,Nelson,24/09/2016,7.5,4.0,2.0,2.0,458.0,200.0,1930.0,Boroondara City Council,-37.7981,145.0472,Southern Metropolitan
Maidstone,27 Dunedin St,3,715000.0,Burnham,3/09/2016,9.2,3.0,1.0,1.0,576.0,128.0,1970.0,Maribyrnong City Council,-37.7808,144.8678,Western Metropolitan
Maidstone,32 Ringtail Cct,4,826000.0,Rendina,3/09/2016,9.2,4.0,2.0,2.0,308.0,185.0,2012.0,Maribyrnong City Council,-37.7833,144.8817,Western Metropolitan
Maidstone,19 Norfolk St,2,711000.0,Jas,3/12/2016,9.2,2.0,1.0,0.0,163.0,69.0,1920.0,Maribyrnong City Council,-37.789,144.8813,Western Metropolitan
Maidstone,21 Pullar St,3,490000.0,Jas,4/06/2016,9.2,3.0,1.0,2.0,306.0,91.0,1960.0,Maribyrnong City Council,-37.7838,144.8724,Western Metropolitan
Maidstone,2/120 Suffolk St,2,502000.0,Sweeney,8/10/2016,9.2,2.0,1.0,1.0,144.0,79.0,2005.0,Maribyrnong City Council,-37.7895,144.8667,Western Metropolitan
Maidstone,7 Wallace St,3,721000.0,Sweeney/Advantage,8/10/2016,9.2,2.0,2.0,1.0,239.0,121.0,1955.0,Maribyrnong City Council,-37.7882,144.8784,Western Metropolitan
Maidstone,67 Norfolk St,3,840000.0,Nelson,10/12/2016,9.2,3.0,1.0,1.0,584.0,81.0,1900.0,Maribyrnong City Council,-37.7885,144.8771,Western Metropolitan
Maidstone,10 Thomson St,3,832000.0,Sweeney,12/11/2016,9.2,3.0,1.0,2.0,300.0,125.0,1950.0,Maribyrnong City Council,-37.7896,144.8752,Western Metropolitan
Maidstone,67 Ballarat Rd,2,646000.0,Jas,13/08/2016,9.2,2.0,1.0,2.0,270.0,95.0,1900.0,Maribyrnong City Council,-37.7871,144.8791,Western Metropolitan
Maidstone,1/166 Mitchell St,3,673000.0,Biggin,14/05/2016,9.2,3.0,1.0,2.0,285.0,107.0,1910.0,Maribyrnong City Council,-37.7813,144.8678,Western Metropolitan
Maidstone,45 Radio St,3,695000.0,Burnham,15/10/2016,9.2,3.0,1.0,2.0,214.0,146.0,2007.0,Maribyrnong City Council,-37.7798,144.8661,Western Metropolitan
Maidstone,4 Maple St,5,1350000.0,Biggin,19/11/2016,9.2,5.0,3.0,2.0,527.0,358.0,2009.0,Maribyrnong City Council,-37.7746,144.8727,Western Metropolitan
Maidstone,1/12 Clarendon St,3,490000.0,Biggin,26/07/2016,9.2,3.0,1.0,2.0,269.0,80.0,1960.0,Maribyrnong City Council,-37.7844,144.8665,Western Metropolitan
Maidstone,171 Mitchell St,4,675000.0,Sweeney,28/05/2016,9.2,4.0,1.0,1.0,595.0,80.0,1950.0,Maribyrnong City Council,-37.7817,144.868,Western Metropolitan
Maidstone,13 Burns St,3,865000.0,Jas,28/08/2016,9.2,3.0,1.0,3.0,381.0,121.0,1940.0,Maribyrnong City Council,-37.7874,144.8763,Western Metropolitan
Maidstone,14 Howard St,4,773000.0,Biggin,30/07/2016,9.2,4.0,1.0,2.0,333.0,137.0,1970.0,Maribyrnong City Council,-37.7893,144.8818,Western Metropolitan
Malvern,35 Dixon St,3,2050000.0,Jellis,4/06/2016,7.4,2.0,2.0,1.0,231.0,180.0,1890.0,Stonnington City Council,-37.8607,145.0373,Southern Metropolitan
Malvern,3 Plant St,4,3460000.0,Jellis,4/06/2016,7.4,4.0,2.0,2.0,502.0,309.0,2016.0,Stonnington City Council,-37.8515,145.0324,Southern Metropolitan
Malvern,67 Wheatland Rd,4,2400000.0,Marshall,6/08/2016,7.4,4.0,2.0,2.0,586.0,195.0,1890.0,Stonnington City Council,-37.866,145.039,Southern Metropolitan
Malvern,11 Eva St,3,2025000.0,Jellis,7/05/2016,7.4,3.0,2.0,2.0,396.0,105.0,1910.0,Stonnington City Council,-37.8562,145.0373,Southern Metropolitan
Malvern,41 Horace St,4,3800000.0,Kay,13/08/2016,7.4,4.0,3.0,2.0,587.0,392.0,2016.0,Stonnington City Council,-37.8613,145.0393,Southern Metropolitan
Malvern,22 Milton Pde,3,2415000.0,Jellis,15/10/2016,7.4,3.0,1.0,3.0,696.0,128.0,1910.0,Stonnington City Council,-37.8462,145.0386,Southern Metropolitan
Malvern,14 Woodmason St,3,1437000.0,hockingstuart,16/04/2016,7.4,2.0,1.0,1.0,313.0,132.0,1910.0,Stonnington City Council,-37.8511,145.0317,Southern Metropolitan
Malvern,34 Johnstone St,5,3400000.0,Jellis,18/06/2016,7.4,4.0,3.0,4.0,807.0,339.0,1920.0,Stonnington City Council,-37.8684,145.035,Southern Metropolitan
Malvern,10 Woodmason St,3,2355000.0,Marshall,18/06/2016,7.4,3.0,2.0,4.0,471.0,235.0,1985.0,Stonnington City Council,-37.851,145.0316,Southern Metropolitan
Malvern,18 Soudan St,5,4240000.0,Marshall,19/11/2016,7.4,5.0,3.0,3.0,580.0,320.0,1890.0,Stonnington City Council,-37.8653,145.0304,Southern Metropolitan
Malvern,7 Hunter St,2,1326000.0,J,22/08/2016,7.4,2.0,1.0,0.0,254.0,100.0,1900.0,Stonnington City Council,-37.8674,145.0355,Southern Metropolitan
Malvern,3 Mary St,4,4525000.0,Marshall,22/08/2016,7.4,4.0,4.0,2.0,716.0,159.0,1925.0,Stonnington City Council,-37.8469,145.0377,Southern Metropolitan
Malvern,20 Gordon Gr,4,1965000.0,Jellis,25/02/2017,7.4,4.0,2.0,1.0,300.0,185.0,1890.0,Stonnington City Council,-37.8638,145.0298,Southern Metropolitan
Malvern,50 Hunter St,4,3470000.0,Marshall,25/02/2017,7.4,4.0,3.0,2.0,585.0,248.0,1915.0,Stonnington City Council,-37.868,145.03799999999998,Southern Metropolitan
Malvern,3/197 Wattletree Rd,5,2325000.0,Marshall,25/02/2017,7.4,5.0,3.0,2.0,501.0,233.0,2006.0,Stonnington City Council,-37.8631,145.0353,Southern Metropolitan
Malvern,5a Ewart St,3,1970000.0,Marshall,27/06/2016,7.4,3.0,2.0,1.0,246.0,106.0,1910.0,Stonnington City Council,-37.871,145.0364,Southern Metropolitan
Malvern,11 Childers Rd,2,1475000.0,Marshall,27/11/2016,7.4,2.0,1.0,1.0,232.0,95.0,2001.0,Stonnington City Council,-37.8686,145.03799999999998,Southern Metropolitan
Malvern East,9 Chanak St,3,1490000.0,Marshall,3/09/2016,11.2,3.0,1.0,1.0,322.0,137.0,1910.0,Stonnington City Council,-37.8726,145.0396,Southern Metropolitan
Malvern East,1/13 Goode St,3,1210000.0,Marshall,3/09/2016,11.2,3.0,2.0,1.0,337.0,146.0,1993.0,Stonnington City Council,-37.8833,145.0697,Southern Metropolitan
Malvern East,78 Emo Rd,4,2355000.0,Marshall,3/12/2016,11.2,4.0,2.0,3.0,0.0,223.0,1915.0,Stonnington City Council,-37.8755,145.0523,Southern Metropolitan
Malvern East,11 Findon St,2,1036000.0,Biggin,3/12/2016,11.2,2.0,1.0,1.0,310.0,102.0,1910.0,Stonnington City Council,-37.8717,145.0399,Southern Metropolitan
Malvern East,16A Manning Rd,3,2273000.0,Marshall,3/12/2016,11.2,3.0,3.0,1.0,376.0,254.0,1930.0,Stonnington City Council,-37.8727,145.0458,Southern Metropolitan
Malvern East,35 Warley Rd,5,2350000.0,Jellis,3/12/2016,11.2,5.0,2.0,2.0,567.0,327.0,1915.0,Stonnington City Council,-37.8786,145.0495,Southern Metropolitan
Malvern East,12 Hilda St,4,2200000.0,Jellis,4/03/2017,11.2,4.0,3.0,2.0,567.0,215.0,1920.0,Stonnington City Council,-37.8742,145.0614,Southern Metropolitan
Malvern East,5 Anfield Ct,4,1185000.0,Marshall,4/06/2016,11.2,3.0,2.0,2.0,797.0,180.0,1950.0,Stonnington City Council,-37.8783,145.0869,Southern Metropolitan
Malvern East,38 MacGregor St,3,1837000.0,Marshall,6/08/2016,11.2,4.0,2.0,1.0,769.0,196.0,1920.0,Stonnington City Council,-37.8799,145.0552,Southern Metropolitan
Malvern East,8 Ash Gr,5,4802500.0,Marshall,10/12/2016,11.2,5.0,2.0,4.0,837.0,267.0,1919.0,Stonnington City Council,-37.8756,145.0561,Southern Metropolitan
Malvern East,50 The Boulevard,3,1555000.0,Fletchers,12/06/2016,11.2,3.0,2.0,2.0,691.0,150.0,1950.0,Stonnington City Council,-37.8734,145.0887,Southern Metropolitan
Malvern East,69 Beaver St,4,2123000.0,Jellis,12/11/2016,11.2,4.0,3.0,2.0,412.0,254.0,1930.0,Stonnington City Council,-37.8707,145.0482,Southern Metropolitan
Malvern East,8 MacGregor St,4,1700000.0,Fletchers,14/05/2016,11.2,4.0,3.0,2.0,365.0,110.0,1930.0,Stonnington City Council,-37.8818,145.0548,Southern Metropolitan
Malvern East,24 Prior Rd,2,1150000.0,Jellis,14/05/2016,11.2,2.0,1.0,2.0,604.0,119.0,1960.0,Stonnington City Council,-37.8835,145.0886,Southern Metropolitan
Malvern East,2 Tennyson St,4,2001000.0,Marshall,15/10/2016,11.2,4.0,2.0,2.0,526.0,243.0,1910.0,Stonnington City Council,-37.8771,145.0505,Southern Metropolitan
Malvern East,29 MacGregor St,3,1915000.0,C21,16/04/2016,11.2,3.0,2.0,2.0,700.0,126.0,1920.0,Stonnington City Council,-37.8807,145.0547,Southern Metropolitan
Malvern East,558 Waverley Rd,3,1500000.0,Marshall,18/03/2017,11.2,3.0,1.0,2.0,888.0,165.0,1886.0,Stonnington City Council,-37.8799,145.0738,Southern Metropolitan
Malvern East,17A Findon St,3,1870000.0,Jellis,19/11/2016,11.2,3.0,2.0,1.0,400.0,152.0,1930.0,Stonnington City Council,-37.8718,145.0404,Southern Metropolitan
Malvern East,1 Villers Sq,4,1580000.0,Jellis,19/11/2016,11.2,4.0,2.0,1.0,504.0,260.0,1920.0,Stonnington City Council,-37.8834,145.0635,Southern Metropolitan
Malvern East,2b Brunel St,3,1680000.0,hockingstuart,22/08/2016,11.2,3.0,2.0,2.0,234.0,201.0,1998.0,Stonnington City Council,-37.8695,145.05,Southern Metropolitan
Malvern East,66 Argyll St,3,1100000.0,Thomson,24/09/2016,11.2,3.0,1.0,2.0,645.0,126.0,1960.0,Stonnington City Council,-37.875,145.0861,Southern Metropolitan
Malvern East,48 The Boulevard,3,960000.0,Johnston,25/02/2017,11.2,3.0,2.0,1.0,310.0,114.0,1970.0,Stonnington City Council,-37.8733,145.0883,Southern Metropolitan
Malvern East,22 Ellison St,3,1297000.0,Marshall,27/11/2016,11.2,3.0,1.0,1.0,333.0,147.0,1948.0,Stonnington City Council,-37.8722,145.067,Southern Metropolitan
Malvern East,15 Prior Rd,3,1335000.0,Stockdale,27/11/2016,11.2,3.0,2.0,2.0,606.0,133.0,1965.0,Stonnington City Council,-37.8831,145.0879,Southern Metropolitan
Malvern East,1/380 Waverley Rd,3,1670000.0,Marshall,27/11/2016,11.2,3.0,2.0,1.0,375.0,155.0,1920.0,Stonnington City Council,-37.8777,145.0608,Southern Metropolitan
Malvern East,401A Waverley Rd,4,1350000.0,Jellis,27/11/2016,11.2,4.0,3.0,2.0,222.0,90.0,2010.0,Stonnington City Council,-37.878,145.0666,Southern Metropolitan
Malvern East,23 Darling Rd,3,1650000.0,RT,28/05/2016,11.2,3.0,1.0,2.0,764.0,114.0,1925.0,Stonnington City Council,-37.8814,145.0583,Southern Metropolitan
Malvern East,20a Thurso St,3,950000.0,Jellis,28/08/2016,11.2,3.0,1.0,1.0,288.0,132.0,1999.0,Stonnington City Council,-37.8752,145.0817,Southern Metropolitan
Malvern East,21 Virginia Gr,3,1782500.0,Ray,28/08/2016,11.2,3.0,1.0,2.0,615.0,126.0,1950.0,Stonnington City Council,-37.8846,145.0861,Southern Metropolitan
Maribyrnong,6 Londrew Ct,3,975000.0,Burnham,3/12/2016,8.7,3.0,1.0,2.0,597.0,154.0,1970.0,Maribyrnong City Council,-37.763000000000005,144.8877,Western Metropolitan
Maribyrnong,8/10 Middle Rd,2,399000.0,Raine,7/05/2016,8.7,2.0,1.0,1.0,904.0,53.0,1985.0,Maribyrnong City Council,-37.7679,144.8935,Western Metropolitan
Maribyrnong,19 Warrs Rd,3,1105000.0,Nelson,7/05/2016,8.7,3.0,1.0,4.0,762.0,142.0,1950.0,Maribyrnong City Council,-37.7707,144.8924,Western Metropolitan
Maribyrnong,28 Kellaway St,3,920000.0,Biggin,10/09/2016,8.7,3.0,1.0,2.0,689.0,110.0,1920.0,Maribyrnong City Council,-37.7823,144.887,Western Metropolitan
Maribyrnong,33 Newstead St,3,1320000.0,Nelson,10/09/2016,8.7,3.0,2.0,2.0,645.0,211.0,1900.0,Maribyrnong City Council,-37.7662,144.8971,Western Metropolitan
Maribyrnong,4 Platypus Ct,5,1150000.0,Biggin,10/09/2016,8.7,5.0,3.0,2.0,446.0,286.0,2002.0,Maribyrnong City Council,-37.7712,144.8763,Western Metropolitan
Maribyrnong,12 Marin La,3,847000.0,Nelson,12/11/2016,8.7,3.0,2.0,2.0,222.0,200.0,2002.0,Maribyrnong City Council,-37.7697,144.878,Western Metropolitan
Maribyrnong,26 Mitchell St,3,1072000.0,Biggin,14/05/2016,8.7,3.0,2.0,2.0,1396.0,175.0,1955.0,Maribyrnong City Council,-37.7833,144.888,Western Metropolitan
Maribyrnong,12 Newstead St,4,1900000.0,Nelson,17/09/2016,8.7,4.0,3.0,8.0,865.0,374.0,2013.0,Maribyrnong City Council,-37.7682,144.8971,Western Metropolitan
Maribyrnong,23/4 Wests Rd,3,456000.0,Raine,18/03/2017,8.7,3.0,2.0,2.0,4977.0,95.0,2005.0,Maribyrnong City Council,-37.7737,144.8816,Western Metropolitan
Maribyrnong,6/4 Belvedere Cl,3,780000.0,Nelson,22/05/2016,8.7,3.0,3.0,2.0,173.0,184.0,2000.0,Maribyrnong City Council,-37.773,144.8947,Western Metropolitan
Maribyrnong,2 Murnong St,4,1048700.0,Brad,23/04/2016,8.7,3.0,2.0,2.0,452.0,245.0,1999.0,Maribyrnong City Council,-37.774,144.877,Western Metropolitan
Maribyrnong,33 River St,4,1215000.0,Raine,24/09/2016,8.7,4.0,3.0,4.0,613.0,142.0,1950.0,Maribyrnong City Council,-37.7799,144.8879,Western Metropolitan
Maribyrnong,23 Duffy St,4,1180000.0,Maddison,25/02/2017,8.7,4.0,3.0,2.0,688.0,166.0,1960.0,Maribyrnong City Council,-37.7713,144.8937,Western Metropolitan
Maribyrnong,9 Lyric St,4,1117000.0,Sweeney,25/02/2017,8.7,4.0,3.0,2.0,325.0,207.0,2005.0,Maribyrnong City Council,-37.7822,144.8922,Western Metropolitan
Maribyrnong,329 Gordon St,4,770000.0,Jas,26/07/2016,8.7,4.0,2.0,2.0,215.0,231.0,2000.0,Maribyrnong City Council,-37.7817,144.8916,Western Metropolitan
Maribyrnong,7 Pridham St,5,1151000.0,Biggin,27/06/2016,8.7,5.0,2.0,5.0,694.0,232.0,1950.0,Maribyrnong City Council,-37.7819,144.8901,Western Metropolitan
Maribyrnong,66 Raleigh Rd,3,907000.0,Raine,27/11/2016,8.7,3.0,1.0,2.0,678.0,124.0,1950.0,Maribyrnong City Council,-37.769,144.8935,Western Metropolitan
Maribyrnong,75 Edgewater Bvd,3,820000.0,Biggin,28/05/2016,8.7,3.0,2.0,2.0,203.0,160.0,2006.0,Maribyrnong City Council,-37.7853,144.8972,Western Metropolitan
Maribyrnong,39 Kellaway St,3,940000.0,Jas,28/05/2016,8.7,3.0,1.0,1.0,695.0,141.0,1940.0,Maribyrnong City Council,-37.7825,144.886,Western Metropolitan
Maribyrnong,31 Monash St,4,1030000.0,Jas,28/05/2016,8.7,4.0,2.0,1.0,573.0,196.0,1925.0,Maribyrnong City Council,-37.7844,144.8876,Western Metropolitan
Maribyrnong,6 Ibis Pl,4,1230000.0,Biggin,28/08/2016,8.7,3.0,3.0,2.0,270.0,215.0,2009.0,Maribyrnong City Council,-37.7847,144.8962,Western Metropolitan
Maribyrnong,12 Ibis Pl,3,884500.0,Jellis,30/07/2016,8.7,3.0,2.0,2.0,211.0,234.0,2005.0,Maribyrnong City Council,-37.7848,144.8969,Western Metropolitan
Maribyrnong,21 Mitchell St,3,820000.0,Biggin,30/07/2016,8.7,3.0,1.0,4.0,578.0,176.0,2006.0,Maribyrnong City Council,-37.7837,144.8887,Western Metropolitan
Middle Park,277 Danks St,3,2600000.0,Cayzer,3/09/2016,4.1,3.0,1.0,1.0,279.0,133.0,1900.0,Port Phillip City Council,-37.8499,144.957,Southern Metropolitan
Middle Park,198 Page St,3,2350000.0,Cayzer,3/12/2016,4.1,3.0,1.0,2.0,277.0,132.0,1900.0,Port Phillip City Council,-37.8516,144.9624,Southern Metropolitan
Middle Park,287 Richardson St,4,3120000.0,Marshall,19/11/2016,4.1,4.0,2.0,1.0,182.0,100.0,1900.0,Port Phillip City Council,-37.8518,144.9663,Southern Metropolitan
Middle Park,15 Fraser St,2,1025000.0,Marshall,23/04/2016,4.1,2.0,1.0,0.0,123.0,73.0,1910.0,Port Phillip City Council,-37.8551,144.968,Southern Metropolitan
Middle Park,33 Nimmo St,2,1920000.0,Marshall,25/02/2017,4.1,2.0,1.0,0.0,152.0,82.0,1910.0,Port Phillip City Council,-37.8498,144.9628,Southern Metropolitan
Middle Park,171 Ashworth St,3,2623000.0,Greg,26/07/2016,4.1,3.0,2.0,2.0,181.0,212.0,2010.0,Port Phillip City Council,-37.8536,144.9625,Southern Metropolitan
Middle Park,82 Hambleton St,3,1500000.0,Cayzer,27/06/2016,4.1,3.0,2.0,1.0,151.0,165.0,1880.0,Port Phillip City Council,-37.847,144.9594,Southern Metropolitan
Middle Park,98 Harold St,2,1630000.0,Marshall,27/11/2016,4.1,2.0,1.0,0.0,152.0,113.0,1915.0,Port Phillip City Council,-37.8513,144.9586,Southern Metropolitan
Middle Park,141 Richardson St,3,1910000.0,Greg,28/08/2016,4.1,3.0,1.0,3.0,217.0,125.0,1900.0,Port Phillip City Council,-37.8474,144.9582,Southern Metropolitan
Mont Albert,371 Elgar Rd,2,1320000.0,Lindellas,3/09/2016,11.8,2.0,1.0,1.0,613.0,115.0,1950.0,Boroondara City Council,-37.8238,145.1135,Eastern Metropolitan
Mont Albert,48 Kenmare St,3,2588000.0,Fletchers,7/11/2016,11.8,3.0,3.0,2.0,1149.0,225.0,1920.0,Boroondara City Council,-37.812,145.1095,Eastern Metropolitan
Mont Albert,4/30 Kenmare St,5,1400000.0,Marshall,10/12/2016,11.8,5.0,4.0,2.0,355.0,25.0,1979.0,Boroondara City Council,-37.812,145.1074,Eastern Metropolitan
Mont Albert,42 View St,4,2200000.0,Jellis,13/08/2016,11.8,4.0,2.0,2.0,931.0,199.0,1930.0,Boroondara City Council,-37.8226,145.1103,Eastern Metropolitan
Mont Albert,12 Rostrevor Pde,4,2335000.0,Kay,18/03/2017,11.8,4.0,2.0,2.0,813.0,170.0,1938.0,Boroondara City Council,-37.8118,145.1065,Eastern Metropolitan
Mont Albert,6 Serpentine St,5,1815000.0,Jellis,19/11/2016,11.8,5.0,1.0,0.0,711.0,207.0,1950.0,Boroondara City Council,-37.8195,145.1134,Eastern Metropolitan
Mont Albert,72 Churchill St,4,3900000.0,Jellis,25/02/2017,11.8,4.0,2.0,6.0,2187.0,327.0,1903.0,Boroondara City Council,-37.8186,145.1134,Eastern Metropolitan
Mont Albert,47 Zetland Rd,3,1564000.0,Jellis,27/11/2016,11.8,3.0,2.0,2.0,640.0,117.0,1950.0,Boroondara City Council,-37.8173,145.1123,Eastern Metropolitan
Moonee Ponds,21A Scotia St,3,1055000.0,Nelson,3/12/2016,6.9,3.0,2.0,2.0,0.0,189.0,2009.0,Moonee Valley City Council,-37.7688,144.9054,Western Metropolitan
Moonee Ponds,69 Aberfeldie St,4,1780000.0,Brad,4/03/2017,6.9,4.0,3.0,2.0,615.0,201.0,1920.0,Moonee Valley City Council,-37.7617,144.9052,Western Metropolitan
Moonee Ponds,43 Chaucer St,3,1440000.0,Nelson,4/03/2017,6.9,3.0,2.0,1.0,287.0,196.0,1880.0,Moonee Valley City Council,-37.7698,144.9214,Western Metropolitan
Moonee Ponds,14 Scotia St,4,1225000.0,Nelson,4/03/2017,6.9,4.0,1.0,1.0,388.0,120.0,1920.0,Moonee Valley City Council,-37.7692,144.9057,Western Metropolitan
Moonee Ponds,5 Bent St,4,1445000.0,Nelson,7/05/2016,6.9,3.0,3.0,2.0,384.0,178.0,1920.0,Moonee Valley City Council,-37.7617,144.9272,Western Metropolitan
Moonee Ponds,82 Argyle St,3,990000.0,Hodges,7/11/2016,6.9,3.0,1.0,2.0,328.0,107.0,1900.0,Moonee Valley City Council,-37.7658,144.9077,Western Metropolitan
Moonee Ponds,76 Argyle St,3,1550000.0,Brad,8/10/2016,6.9,3.0,2.0,3.0,477.0,258.0,2014.0,Moonee Valley City Council,-37.7661,144.9076,Western Metropolitan
Moonee Ponds,25 Buckley St,3,1170000.0,Re,8/10/2016,6.9,3.0,1.0,1.0,443.0,102.0,1930.0,Moonee Valley City Council,-37.7585,144.928,Western Metropolitan
Moonee Ponds,101 Holmes Rd,4,1120000.0,Nelson,8/10/2016,6.9,4.0,1.0,1.0,571.0,138.0,1915.0,Moonee Valley City Council,-37.7659,144.9116,Western Metropolitan
Moonee Ponds,4 Addison St,4,1530000.0,Jellis,10/09/2016,6.9,3.0,2.0,1.0,431.0,152.0,1906.0,Moonee Valley City Council,-37.7702,144.9268,Western Metropolitan
Moonee Ponds,1/31 Holberg St,3,832000.0,Jellis,10/09/2016,6.9,3.0,2.0,2.0,214.0,111.0,1997.0,Moonee Valley City Council,-37.7709,144.9334,Western Metropolitan
Moonee Ponds,25 Mantell St,4,2400000.0,Rendina,10/09/2016,6.9,4.0,4.0,2.0,636.0,308.0,1900.0,Moonee Valley City Council,-37.7629,144.9157,Western Metropolitan
Moonee Ponds,50 Wilson St,4,1211000.0,Nelson,10/09/2016,6.9,3.0,1.0,3.0,477.0,146.0,1910.0,Moonee Valley City Council,-37.7632,144.9292,Western Metropolitan
Moonee Ponds,24 Hotham St,3,1630000.0,Barry,10/12/2016,6.9,3.0,2.0,0.0,408.0,199.0,1900.0,Moonee Valley City Council,-37.77,144.91299999999998,Western Metropolitan
Moonee Ponds,37 Lennox St,3,1160000.0,Nelson,10/12/2016,6.9,3.0,1.0,1.0,449.0,133.0,1910.0,Moonee Valley City Council,-37.7674,144.9084,Western Metropolitan
Moonee Ponds,61 Steele St,4,1361500.0,Rendina,10/12/2016,6.9,4.0,1.0,2.0,453.0,145.0,1920.0,Moonee Valley City Council,-37.7698,144.9336,Western Metropolitan
Moonee Ponds,19 Sussex St,2,945000.0,Nelson,10/12/2016,6.9,2.0,1.0,0.0,225.0,97.0,1890.0,Moonee Valley City Council,-37.7639,144.9093,Western Metropolitan
Moonee Ponds,31 Bowen St,2,860000.0,Nelson,11/02/2017,6.9,2.0,1.0,1.0,301.0,80.0,1920.0,Moonee Valley City Council,-37.7695,144.9092,Western Metropolitan
Moonee Ponds,35 Addison St,4,1637000.0,Nelson,12/11/2016,6.9,4.0,1.0,3.0,539.0,190.0,1900.0,Moonee Valley City Council,-37.7701,144.9287,Western Metropolitan
Moonee Ponds,30 Tennyson St,3,1505000.0,Jellis,12/11/2016,6.9,3.0,2.0,2.0,249.0,168.0,2007.0,Moonee Valley City Council,-37.7609,144.9296,Western Metropolitan
Moonee Ponds,24 Steele St,4,1322000.0,Nelson,14/05/2016,6.9,3.0,1.0,1.0,549.0,192.0,1930.0,Moonee Valley City Council,-37.7696,144.929,Western Metropolitan
Moonee Ponds,29 Winchester St,2,1015000.0,Nelson,14/05/2016,6.9,2.0,1.0,1.0,228.0,125.0,1910.0,Moonee Valley City Council,-37.7685,144.9183,Western Metropolitan
Moonee Ponds,4 Lennox St,3,840000.0,Nelson,15/10/2016,6.9,3.0,1.0,0.0,307.0,136.0,1910.0,Moonee Valley City Council,-37.7704,144.9083,Western Metropolitan
Moonee Ponds,75 Scott St,5,1900000.0,Nelson,15/10/2016,6.9,5.0,3.0,2.0,646.0,261.0,1925.0,Moonee Valley City Council,-37.7625,144.9074,Western Metropolitan
Moonee Ponds,44 Vine St,5,2340000.0,Rendina,15/10/2016,6.9,5.0,3.0,3.0,619.0,372.0,2009.0,Moonee Valley City Council,-37.7691,144.9321,Western Metropolitan
Moonee Ponds,61 Athol St,3,1400000.0,Brad,16/04/2016,6.9,3.0,2.0,2.0,394.0,160.0,1890.0,Moonee Valley City Council,-37.7699,144.9149,Western Metropolitan
Moonee Ponds,6 Robinson St,4,1640000.0,Brad,16/07/2016,6.9,4.0,2.0,1.0,435.0,329.0,1920.0,Moonee Valley City Council,-37.7601,144.9228,Western Metropolitan
Moonee Ponds,38 Addison St,3,1480000.0,Alexkarbon,17/09/2016,6.9,3.0,1.0,2.0,436.0,142.0,1910.0,Moonee Valley City Council,-37.7704,144.9292,Western Metropolitan
Moonee Ponds,31 Wordsworth St,4,1345000.0,Brad,18/06/2016,6.9,4.0,2.0,2.0,313.0,193.0,1910.0,Moonee Valley City Council,-37.7709,144.9288,Western Metropolitan
Moonee Ponds,3 Pattison St,2,849000.0,Brad,19/11/2016,6.9,2.0,1.0,1.0,345.0,95.0,1930.0,Moonee Valley City Council,-37.773,144.9335,Western Metropolitan
Moonee Ponds,35 Athol St,3,1425000.0,Brad,22/05/2016,6.9,3.0,1.0,1.0,526.0,159.0,1900.0,Moonee Valley City Council,-37.7701,144.9172,Western Metropolitan
Moonee Ponds,1a Ardmillan Rd,3,1250000.0,Raine,23/04/2016,6.9,3.0,2.0,1.0,283.0,222.0,2002.0,Moonee Valley City Council,-37.7638,144.9175,Western Metropolitan
Moonee Ponds,36 Aberfeldie St,3,1725000.0,Nelson,24/09/2016,6.9,3.0,2.0,3.0,596.0,203.0,1950.0,Moonee Valley City Council,-37.7609,144.905,Western Metropolitan
