hour,day,month,name,price,distance,temperature,apparentTemperature,precipIntensity,precipProbability,humidity,windSpeed,windGust,visibility,dewPoint,pressure,cloudCover,uvIndex,ozone
9,26,11,UberPool,10.0,3.45,41.6,41.6,0.0,0.0,0.91,2.28,2.28,2.266,39.21,1014.74,1.0,0,300.7
11,3,12,UberXL,16.0,3.45,47.87,47.87,0.0,0.0,0.93,2.77,4.54,2.069,46.01,1000.3,1.0,0,300.5
0,3,12,UberX,9.5,3.22,48.45,48.45,0.0,0.0,0.95,2.74,3.14,6.638999999999999,47.14,1002.76,1.0,0,
21,13,12,Black SUV,32.0,3.22,32.6,32.6,0.0,0.0,0.58,1.87,3.49,10.0,19.3,1034.39,0.71,0,328.9
11,16,12,WAV,9.5,3.22,40.13,35.97,0.0,0.0,0.74,5.91,7.75,10.0,32.51,1022.73,1.0,0,315.7
7,13,12,UberXL,16.0,3.22,18.91,14.24,0.0,0.0,0.59,3.16,3.16,10.0,7.06,1029.29,0.08,0,326.1
5,2,12,Black,24.0,3.22,38.19,38.19,0.0,0.0,0.83,2.07,3.5,9.698,33.58,1021.39,1.0,0,269.8
6,16,12,UberX,8.5,1.64,40.36,35.52,0.0,0.0,0.69,7.08,8.47,10.0,30.94,1022.94,0.06,0,298.7
23,26,11,Black SUV,26.5,1.64,44.34,39.93,0.0274,1.0,0.91,7.86,7.86,5.1770000000000005,41.99,1007.32,1.0,0,297.3
3,4,12,Black,18.0,1.64,45.16,41.0,0.0,0.0,0.6,7.73,12.02,10.0,32.06,1002.63,0.53,0,333.6
4,1,12,UberXL,12.5,1.64,34.81,34.81,0.0,0.0,0.77,2.98,2.98,9.966000000000001,28.31,1018.55,0.86,0,290.6
12,28,11,WAV,8.5,1.64,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
12,16,12,UberPool,8.0,1.64,41.09,36.6,0.0,0.0,0.71,6.75,8.45,10.0,32.52,1022.31,1.0,0,320.0
2,30,11,UberX,7.0,0.39,37.11,31.86,0.0,0.0,0.67,6.68,8.53,9.969,27.27,1011.84,0.03,0,296.9
1,27,11,UberXL,9.5,0.39,43.61,37.38,0.1264,1.0,0.94,12.0,12.0,5.235,41.98,1004.51,1.0,0,291.7
19,27,11,Black,15.0,0.39,42.95,37.54,0.0,0.0,0.72,9.42,13.8,10.0,34.56,990.25,0.81,0,313.6
18,28,11,Black SUV,27.5,0.39,40.92,35.13,0.0,0.0,0.64,9.21,15.03,10.0,29.57,991.21,1.0,1,353.1
18,27,11,WAV,7.0,0.39,41.82,36.1,0.0,0.0,0.73,9.51,15.95,9.991,33.78,990.2,0.92,1,316.3
1,30,11,UberPool,5.5,0.39,37.95,32.46,0.0,0.0,0.65,7.34,9.4,9.984,27.2,1011.66,0.0,0,297.9
14,17,12,UberPool,8.0,1.16,36.45,31.0,0.0005,0.09,0.88,6.79,8.73,9.037,33.32,1003.86,1.0,1,326.0
16,28,11,Black,17.0,1.16,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
8,26,11,UberXL,13.0,1.16,41.59,41.59,0.0,0.0,0.93,1.85,2.03,5.138,39.64,1014.18,1.0,0,301.9
15,29,11,WAV,9.0,1.16,43.0,37.07,0.0,0.0,0.54,10.72,14.22,9.931000000000001,27.34,1006.43,0.49,1,326.8
13,2,12,Black SUV,27.5,1.16,43.57,39.8,0.0801,1.0,0.92,6.34,7.01,2.636,41.38,1015.39,1.0,1,274.6
12,30,11,UberX,9.0,1.16,29.39,29.39,0.0,0.0,0.85,2.51,3.84,9.95,25.56,1016.59,0.0,0,279.5
20,28,11,UberXL,17.0,3.05,41.91,36.71,0.0,0.0,0.6,8.42,13.0,10.0,29.05,992.85,1.0,0,355.0
10,13,12,UberX,10.5,3.05,20.38,20.38,0.0,0.0,0.66,2.94,3.22,9.831,10.87,1031.51,0.03,0,327.3
9,28,11,Black SUV,34.5,3.05,34.26,30.15,0.0,0.0,0.79,4.54,7.0,9.924,28.36,991.12,0.25,0,343.8
5,30,11,WAV,10.5,3.05,33.78,29.4,0.0,0.0,0.75,4.74,5.0,9.99,26.76,1013.87,0.0,0,289.9
3,27,11,Black,26.0,3.05,43.73,37.84,0.1088,1.0,0.89,11.14,16.89,4.503,40.83,1001.71,1.0,0,290.3
13,18,12,UberPool,9.0,3.05,24.61,12.65,0.0,0.0,0.51,13.75,25.75,10.0,8.84,1008.47,0.58,0,373.7
11,15,12,UberXL,12.0,1.5,47.34,46.24,0.0024,0.12,0.88,3.47,6.73,8.099,43.91,1021.98,0.99,0,296.6
16,18,12,UberPool,7.0,1.5,28.58,18.1,0.0,0.0,0.44,12.84,22.45,10.0,9.35,1010.35,0.13,1,378.7
8,30,11,UberPool,7.5,0.92,30.09,30.09,0.0,0.0,0.85,2.25,2.25,9.863999999999999,26.24,1014.8,0.0,0,285.2
13,18,12,UberXL,11.0,0.92,24.61,12.65,0.0,0.0,0.51,13.75,25.75,10.0,8.84,1008.47,0.58,0,373.7
19,2,12,UberX,7.0,1.5,49.88,49.22,0.0246,1.0,0.93,3.38,3.38,3.052,48.02,1004.33,1.0,0,282.5
12,28,11,WAV,7.0,1.5,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
18,30,11,Black SUV,26.5,1.5,41.09,39.09,0.0,0.0,0.57,3.48,3.48,10.0,26.98,1015.98,0.98,1,273.0
17,15,12,UberPool,7.0,1.5,52.68,52.68,0.0,0.0,0.75,3.61,5.62,9.847000000000001,45.07,1020.72,0.54,1,299.7
5,26,11,Black,17.0,1.5,41.99,41.99,0.0,0.0,0.91,0.53,0.88,4.675,39.54,1014.11,1.0,0,312.3
13,17,12,UberXL,11.5,1.5,35.19,28.8,0.0,0.0,0.89,7.88,8.47,8.459,32.17,1004.17,1.0,0,325.3
0,14,12,UberPool,7.5,0.56,31.25,31.25,0.0,0.0,0.64,2.62,3.54,10.0,20.53,1035.06,0.91,0,326.7
23,15,12,UberX,7.0,0.56,46.15,43.35,0.0,0.0,0.65,5.55,9.73,10.0,35.07,1022.39,0.21,0,299.7
16,28,11,UberXL,10.5,0.56,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
5,27,11,WAV,7.0,0.56,43.57,37.78,0.1447,1.0,0.91,10.75,17.46,3.5789999999999997,41.0,999.82,1.0,0,288.7
9,28,11,Black,16.0,0.56,34.26,30.15,0.0,0.0,0.79,4.54,7.0,9.924,28.36,991.12,0.25,0,343.8
4,18,12,Black SUV,26.0,0.56,37.21,31.9,0.0,0.0,0.69,6.79,11.31,9.732000000000001,28.04,1000.92,1.0,0,365.2
13,27,11,UberPool,10.0,2.74,44.94,42.13,0.006999999999999999,0.61,0.94,5.23,5.23,3.2310000000000003,43.32,988.09,1.0,0,322.8
15,3,12,Black SUV,32.5,2.74,54.38,54.38,0.0,0.0,0.83,5.81,5.87,9.936,49.27,999.8,0.66,1,301.1
6,4,12,UberX,10.5,2.74,40.67,35.61,0.0,0.0,0.64,7.59,9.09,9.878,29.32,1004.3,1.0,0,343.9
15,27,11,Black,25.0,2.74,40.49,34.08,0.0003,0.15,0.89,10.42,14.77,5.011,37.5,989.46,1.0,1,335.7
3,18,12,WAV,10.5,2.74,37.26,32.04,0.0,0.0,0.69,6.67,11.38,9.842,28.1,1001.11,0.95,0,365.1
1,1,12,UberXL,18.0,2.74,37.75,35.66,0.0,0.0,0.66,3.13,3.59,9.738,27.49,1017.81,1.0,0,289.9
1,18,12,UberXL,10.5,1.08,37.45,32.37,0.0,0.0,0.69,6.51,11.36,9.875,28.13,1001.16,0.6,0,370.6
11,26,11,Black,15.0,1.08,41.22,41.22,0.0,0.0,0.91,2.74,2.74,1.824,38.72,1015.36,1.0,0,298.7
0,29,11,Black SUV,,1.08,39.41,33.81,0.0,0.0,0.69,8.11,12.21,9.996,30.16,996.21,0.81,0,352.8
3,27,11,WAV,7.0,1.08,43.73,37.84,0.1088,1.0,0.89,11.14,16.89,4.503,40.83,1001.71,1.0,0,290.3
20,17,12,UberPool,6.5,1.08,40.4,35.63,0.0,0.0,0.72,6.99,8.23,9.808,31.96,999.8,0.77,0,350.3
9,28,11,UberX,7.0,1.08,34.26,30.15,0.0,0.0,0.79,4.54,7.0,9.924,28.36,991.12,0.25,0,343.8
3,18,12,WAV,10.5,2.86,37.26,32.04,0.0,0.0,0.69,6.67,11.38,9.842,28.1,1001.11,0.95,0,365.1
0,1,12,UberPool,8.5,2.86,38.72,36.65,0.0,0.0,0.64,3.23,3.53,9.725,27.43,1017.51,1.0,0,288.7
23,26,11,UberX,10.5,2.86,44.34,39.93,0.0274,1.0,0.91,7.86,7.86,5.1770000000000005,41.99,1007.32,1.0,0,297.3
9,18,12,Black SUV,35.0,2.86,26.21,14.47,0.0,0.0,0.51,14.3,27.25,9.392999999999999,10.7,1005.11,0.95,0,365.4
8,3,12,Black,21.5,2.86,45.69,45.69,0.0,0.0,0.95,1.05,1.05,0.7170000000000001,44.36,1000.79,1.0,0,294.4
18,15,12,UberXL,18.5,2.86,53.51,53.51,0.0,0.0,0.67,2.92,4.3,9.503,42.99,1020.54,0.25,1,301.2
22,16,12,Black,22.0,2.2,42.38,37.47,0.0016,0.47,0.77,8.02,9.4,7.742000000000001,35.83,1013.45,0.96,0,322.8
16,27,11,WAV,11.5,2.2,41.0,34.42,0.0,0.0,0.83,11.16,17.48,9.285,36.27,989.5,1.0,1,333.5
16,1,12,UberPool,10.0,2.2,40.01,37.53,0.0,0.0,0.61,3.79,4.95,9.937999999999999,27.64,1022.43,0.51,2,277.8
16,2,12,UberX,11.5,2.2,46.52,43.15,0.0255,1.0,0.94,6.69,6.69,2.121,45.01,1010.97,1.0,1,277.6
5,13,12,Black SUV,31.5,2.2,20.07,14.02,0.0,0.0,0.56,4.21,4.21,9.725,6.89,1027.98,0.0,0,326.9
11,26,11,UberXL,17.0,2.2,41.22,41.22,0.0,0.0,0.91,2.74,2.74,1.824,38.72,1015.36,1.0,0,298.7
21,28,11,Black SUV,29.5,2.32,41.35,35.62,0.0,0.0,0.6,9.29,11.6,10.0,28.39,993.87,1.0,0,355.2
7,16,12,Black,22.5,2.32,40.19,35.1,0.0,0.0,0.69,7.48,9.7,10.0,30.69,1023.03,0.2,0,299.3
7,30,11,UberPool,9.0,2.32,30.42,30.42,0.0,0.0,0.85,2.19,2.88,9.943999999999999,26.43,1014.74,0.0,0,286.9
1,15,12,WAV,9.5,2.32,41.77,39.35,0.0,0.0,0.87,4.02,4.08,9.808,38.09,1025.95,0.99,0,292.2
12,26,11,UberX,9.5,2.32,41.3,41.3,0.0,0.0,0.93,2.55,2.6,3.475,39.51,1014.97,1.0,0,297.7
2,18,12,UberXL,16.0,2.32,37.06,31.82,0.0,0.0,0.69,6.65,11.71,9.88,27.91,1001.12,0.68,0,369.3
21,2,12,UberPool,10.0,3.05,52.1,52.1,0.002,0.46,0.95,4.31,4.34,3.8939999999999997,50.67,1003.15,1.0,0,282.7
17,14,12,UberXL,17.0,3.05,44.89,43.2,0.0,0.0,0.54,3.73,3.73,9.962,29.03,1030.83,0.16,1,289.1
2,1,12,WAV,10.5,3.05,36.89,34.35,0.0,0.0,0.71,3.41,4.58,9.884,28.43,1018.23,0.97,0,290.5
9,2,12,Black,23.0,3.05,38.54,36.11,0.0308,1.0,0.93,3.53,3.98,4.421,36.81,1019.41,1.0,0,271.2
0,10,12,Black SUV,29.5,3.05,29.68,24.24,0.0,0.0,0.58,5.12,5.37,10.0,16.64,1022.23,0.0,0,304.4
16,27,11,UberX,10.5,3.05,41.0,34.42,0.0,0.0,0.83,11.16,17.48,9.285,36.27,989.5,1.0,1,333.5
9,28,11,Black SUV,26.5,0.39,34.26,30.15,0.0,0.0,0.79,4.54,7.0,9.924,28.36,991.12,0.25,0,343.8
8,3,12,UberX,7.0,0.39,45.69,45.69,0.0,0.0,0.95,1.05,1.05,0.7170000000000001,44.36,1000.79,1.0,0,294.4
15,2,12,UberPool,5.5,0.39,45.4,41.79,0.0701,1.0,0.92,6.71,8.63,3.028,43.19,1013.15,1.0,1,277.5
16,26,11,Black,16.0,0.39,45.8,43.94,0.0024,0.29,0.89,4.1,4.3,9.579,42.84,1013.62,1.0,1,293.7
3,14,12,UberXL,10.5,0.39,31.57,31.57,0.0,0.0,0.69,1.35,2.01,10.0,22.45,1035.0,1.0,0,316.3
13,14,12,WAV,7.0,0.39,30.58,30.58,0.0,0.0,0.8,2.2,4.28,9.892000000000001,25.09,1034.26,0.03,0,291.2
2,17,12,Black,16.5,1.16,40.39,34.5,0.092,1.0,0.91,9.15,14.64,3.202,37.83,1009.75,1.0,0,324.3
1,27,11,UberX,7.5,1.16,43.61,37.38,0.1264,1.0,0.94,12.0,12.0,5.235,41.98,1004.51,1.0,0,291.7
14,14,12,UberPool,12.0,1.22,36.08,33.9,0.0,0.0,0.7,3.02,5.27,9.832,27.29,1034.42,0.06,1,290.3
21,17,12,UberX,12.5,1.22,40.47,35.92,0.0,0.0,0.71,6.64,7.91,9.77,31.95,999.95,,0,354.4
19,14,12,Black SUV,35.0,3.2,45.82,43.92,0.0,0.0,0.53,4.16,4.16,9.874,29.78,1029.37,0.39,0,289.0
18,1,12,UberX,11.5,3.2,43.64,43.64,0.0,0.0,0.54,2.73,3.36,9.88,27.9,1022.86,0.3,1,274.8
12,1,12,UberXL,18.5,3.2,32.07,27.22,0.0,0.0,0.79,4.94,4.94,9.712,26.45,1021.71,0.37,0,279.6
21,1,12,UberPool,11.0,3.2,40.2,38.55,0.0,0.0,0.65,3.03,3.03,9.454,29.53,1023.13,0.54,0,271.9
21,27,11,WAV,11.5,3.2,42.23,36.87,0.0,0.0,0.7,8.92,10.36,9.961,33.05,991.47,0.77,0,308.9
20,2,12,Black,,3.2,49.7,49.7,0.005,0.59,0.96,2.86,2.86,1.348,48.54,1003.5,1.0,0,282.7
6,26,11,Black SUV,28.5,1.9,41.83,41.83,0.0,0.0,0.92,1.83,1.83,5.5889999999999995,39.6,1014.32,1.0,0,309.9
10,2,12,WAV,9.5,1.9,38.92,36.06,0.0462,1.0,0.93,4.0,4.75,4.183,36.99,1019.14,1.0,0,272.5
13,27,11,UberXL,18.5,3.41,44.94,42.13,0.006999999999999999,0.61,0.94,5.23,5.23,3.2310000000000003,43.32,988.09,1.0,0,322.8
16,28,11,Black,28.0,3.41,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
7,1,12,WAV,8.0,1.11,34.37,31.07,0.0,0.0,0.78,3.76,3.82,9.891,28.31,1019.63,1.0,0,286.6
18,17,12,Black SUV,27.0,1.11,38.75,33.51,0.0,0.0,0.84,7.19,8.88,8.325,34.41,1000.46,1.0,1,335.8
23,26,11,UberXL,12.5,1.11,44.34,39.93,0.0274,1.0,0.91,7.86,7.86,5.1770000000000005,41.99,1007.32,1.0,0,297.3
3,1,12,Black,16.0,1.11,34.87,32.15,0.0,0.0,0.77,3.33,3.33,10.0,28.33,1018.24,0.8,0,290.3
1,4,12,UberPool,7.5,1.11,45.96,43.06,0.0,0.0,0.61,5.65,8.43,10.0,33.28,1002.29,0.14,0,330.8
17,30,11,UberX,8.0,1.11,41.46,39.41,0.0,0.0,0.57,3.57,4.27,9.927999999999999,27.5,1016.11,0.86,1,271.7
6,27,11,UberPool,10.0,1.35,43.03,36.79,0.0674,1.0,0.93,11.62,12.67,2.642,41.15,996.34,1.0,0,286.9
4,13,12,UberX,9.5,1.35,23.19,17.99,0.0,0.0,0.46,3.94,3.94,10.0,5.3,1027.36,0.0,0,328.2
21,17,12,UberPool,7.5,2.82,40.47,35.92,0.0,0.0,0.71,6.64,7.91,9.77,31.95,999.95,0.76,0,354.4
22,1,12,UberXL,15.0,2.82,37.93,37.93,0.0,0.0,0.71,2.29,2.92,9.724,29.32,1023.38,0.43,0,271.2
21,1,12,Black,20.5,2.82,40.2,38.55,0.0,0.0,0.65,3.03,3.03,9.454,29.53,1023.13,0.54,0,271.9
21,13,12,WAV,9.5,2.82,32.6,32.6,0.0,0.0,0.58,1.87,3.49,10.0,19.3,1034.39,0.71,0,328.9
11,18,12,Black SUV,31.0,2.82,24.71,12.26,0.0,0.0,0.51,15.0,24.98,9.901,9.22,1006.6,0.77,0,369.6
13,13,12,UberX,9.5,2.82,22.18,17.69,0.0,0.0,0.64,3.32,3.54,9.427999999999999,11.78,1033.56,0.27,0,328.4
1,3,12,UberPool,12.0,3.96,47.93,47.93,0.0,0.0,0.95,2.7,3.62,4.315,46.66,1002.81,1.0,0,288.1
22,16,12,UberXL,21.5,3.96,42.38,37.47,0.0016,0.47,0.77,8.02,9.4,7.742000000000001,35.83,1013.45,0.96,0,322.8
21,27,11,Black,32.0,3.96,42.23,36.87,0.0,0.0,0.7,8.92,10.36,9.961,33.05,991.47,0.77,0,308.9
10,14,12,UberX,14.0,3.96,27.71,27.71,0.0,0.0,0.79,2.96,4.75,9.641,22.07,1033.84,0.14,0,294.7
9,27,11,WAV,14.0,3.96,44.88,40.15,0.0786,1.0,0.93,8.86,15.23,3.522,43.03,991.89,1.0,0,291.2
22,29,11,Black SUV,40.5,3.96,40.39,34.47,0.0,0.0,0.58,9.23,14.5,9.929,26.8,1009.88,0.25,0,300.7
23,15,12,UberX,8.0,1.22,46.15,43.35,0.0,0.0,0.65,5.55,9.73,10.0,35.07,1022.39,0.21,0,299.7
15,14,12,UberXL,12.0,1.22,40.9,39.04,0.0,0.0,0.64,3.31,4.16,9.876,29.83,1033.33,0.0,1,290.3
19,28,11,Black SUV,27.0,1.22,41.47,35.66,0.0,0.0,0.63,9.54,14.86,10.0,29.72,991.85,1.0,0,354.2
13,16,12,WAV,8.0,1.22,42.11,37.54,0.0,0.0,0.7,7.26,8.97,9.779,32.91,1022.24,0.91,0,321.1
1,30,11,Black,15.5,1.22,37.95,32.46,0.0,0.0,0.65,7.34,9.4,9.984,27.2,1011.66,0.0,0,297.9
17,27,11,UberPool,8.0,1.22,41.34,34.55,0.0,0.0,0.78,11.92,15.18,9.83,34.98,990.16,0.99,1,323.9
21,17,12,Black SUV,31.5,2.04,40.47,35.92,0.0,0.0,0.71,6.64,7.91,9.77,31.95,999.95,0.76,0,354.4
2,18,12,Black,23.5,2.04,37.06,31.82,0.0,0.0,0.69,6.65,11.71,9.88,27.91,1001.12,0.68,0,369.3
1,30,11,WAV,10.5,2.04,37.95,32.46,0.0,0.0,0.65,7.34,9.4,9.984,27.2,1011.66,0.0,0,297.9
2,15,12,UberXL,17.5,2.04,42.27,39.99,0.0,0.0,0.89,3.95,3.99,10.0,39.17,1025.28,1.0,0,293.4
1,29,11,UberPool,9.0,2.04,38.42,32.45,0.0,0.0,0.72,8.41,11.54,9.915,30.3,996.92,0.77,0,349.9
18,28,11,UberX,10.5,2.04,40.92,35.13,0.0,0.0,0.64,9.21,15.03,10.0,29.57,991.21,1.0,1,353.1
14,2,12,UberXL,10.5,1.03,43.51,39.58,0.0832,1.0,0.96,6.6,8.47,2.6439999999999997,42.47,1015.25,1.0,1,276.0
4,30,11,WAV,7.0,1.03,34.38,29.63,0.0,0.0,0.73,5.28,5.28,10.0,26.64,1013.73,0.0,0,291.1
11,2,12,UberPool,5.5,0.62,40.55,36.0,0.0813,1.0,0.91,6.66,6.66,4.7410000000000005,38.07,1018.17,1.0,0,273.9
20,15,12,Black SUV,27.5,0.62,51.15,51.15,0.0,0.0,0.62,4.78,4.78,9.501,38.56,1021.03,0.09,0,302.2
17,17,12,Black,15.0,0.62,37.71,31.92,0.0,0.0,0.9,7.78,7.78,7.44,34.94,1001.22,1.0,1,328.6
23,16,12,UberX,7.5,0.62,41.29,36.01,0.0567,0.94,0.86,8.3,8.3,4.053999999999999,37.56,1012.72,1.0,0,325.3
20,17,12,WAV,7.5,0.62,40.4,35.63,0.0,0.0,0.72,6.99,8.23,9.808,31.96,999.8,0.77,0,350.3
20,29,11,UberXL,9.5,0.62,42.5,36.47,0.0,0.0,0.54,10.68,17.15,9.772,26.84,1008.44,0.35,0,307.4
13,13,12,UberX,9.5,2.66,22.18,17.69,0.0,0.0,0.64,3.32,3.54,9.427999999999999,11.78,1033.56,0.27,0,328.4
2,3,12,WAV,9.5,2.66,46.78,46.78,0.0,0.0,0.96,2.99,2.99,3.036,45.78,1002.75,1.0,0,288.3
2,29,11,Black SUV,30.5,2.66,37.92,31.91,0.0,0.0,0.71,8.28,12.43,9.981,29.42,997.37,0.75,0,348.9
8,30,11,UberPool,8.0,2.66,30.09,30.09,0.0,0.0,0.85,2.25,2.25,9.863999999999999,26.24,1014.8,0.0,0,285.2
15,13,12,UberXL,15.0,2.66,28.42,28.42,0.0,0.0,0.57,2.81,4.06,9.725,15.14,1034.03,0.21,1,326.9
21,27,11,Black,22.5,2.66,42.23,36.87,0.0,0.0,0.7,8.92,10.36,9.961,33.05,991.47,0.77,0,308.9
2,14,12,WAV,8.5,2.86,31.54,31.54,0.0,0.0,0.67,2.11,2.7,10.0,21.68,1035.3,1.0,0,319.8
4,3,12,Black SUV,30.5,2.86,47.71,47.71,0.0013,0.14,0.94,2.45,2.45,4.031000000000001,45.93,1001.59,1.0,0,288.4
4,17,12,UberPool,8.5,2.86,40.08,33.55,0.0187,1.0,0.9,10.45,15.67,2.585,37.36,1007.02,1.0,0,328.1
0,27,11,UberX,8.5,2.86,44.52,39.94,0.1058,1.0,0.91,8.33,8.4,3.79,42.17,1006.47,1.0,0,296.4
20,14,12,Black,22.5,2.86,45.35,43.63,0.0,0.0,0.57,3.84,4.05,9.854,30.89,1029.37,0.34,0,289.1
22,27,11,UberXL,15.0,2.86,40.88,35.55,0.0,0.0,0.68,8.21,12.35,10.0,31.21,991.29,0.28,0,307.6
21,28,11,UberX,8.0,1.5,41.35,35.62,0.0,0.0,0.6,9.29,11.6,10.0,28.39,993.87,1.0,0,355.2
22,2,12,Black SUV,26.0,1.5,49.5,49.5,0.0002,0.03,0.92,2.85,4.37,6.105,47.28,1002.91,1.0,0,284.9
4,16,12,WAV,8.0,1.5,40.7,37.51,0.0,0.0,0.69,4.72,5.9,10.0,31.36,1024.5,0.0,0,296.0
15,29,11,Black,15.0,1.5,43.0,37.07,0.0,0.0,0.54,10.72,14.22,9.931000000000001,27.34,1006.43,0.49,1,326.8
19,15,12,UberPool,7.0,1.5,53.1,53.1,0.0,0.0,0.65,3.13,4.03,9.509,41.47,1020.67,0.1,0,301.7
22,2,12,UberXL,14.0,1.5,49.5,49.5,0.0002,0.03,0.92,2.85,4.37,6.105,47.28,1002.91,1.0,0,284.9
5,30,11,Black SUV,32.0,2.74,33.78,29.4,0.0,0.0,0.75,4.74,5.0,9.99,26.76,1013.87,0.0,0,289.9
6,17,12,Black,25.0,2.74,39.19,32.57,0.0071,0.56,0.91,10.16,12.56,3.495,36.81,1005.65,1.0,0,330.5
15,1,12,UberX,10.5,2.74,39.33,36.3,0.0,0.0,0.62,4.26,5.46,9.961,27.21,1022.59,0.24,2,278.7
21,27,11,UberXL,18.0,2.74,42.23,36.87,0.0,0.0,0.7,8.92,10.36,9.961,33.05,991.47,0.77,0,308.9
10,18,12,UberPool,10.0,2.74,25.21,13.25,0.0,0.0,0.52,14.15,26.56,9.734,9.85,1005.95,0.77,0,366.5
22,26,11,UberXL,11.0,1.34,44.93,41.07,0.0031,0.42,0.88,7.02,7.02,9.967,41.58,1009.43,1.0,0,295.9
7,16,12,UberX,7.0,1.34,40.19,35.1,0.0,0.0,0.69,7.48,9.7,10.0,30.69,1023.03,0.2,0,299.3
6,2,12,Black,16.0,1.34,37.96,37.96,0.0,0.0,0.84,1.9,3.29,9.706,33.59,1021.23,1.0,0,269.6
3,14,12,WAV,7.0,1.34,31.57,31.57,0.0,0.0,0.69,1.35,2.01,10.0,22.45,1035.0,1.0,0,316.3
15,27,11,Black,15.0,0.72,40.49,34.08,0.0003,0.15,0.89,10.42,14.77,5.011,37.5,989.46,1.0,1,335.7
3,15,12,WAV,6.5,0.72,42.85,40.01,0.0,0.0,0.92,4.73,6.52,7.769,40.77,1024.64,1.0,0,295.1
10,27,11,WAV,,1.25,45.45,41.77,0.0624,1.0,0.93,6.87,7.42,2.6860000000000004,43.52,989.98,1.0,0,296.2
13,2,12,UberPool,6.0,1.25,43.57,39.8,0.0801,1.0,0.92,6.34,7.01,2.636,41.38,1015.39,1.0,1,274.6
22,14,12,UberX,8.5,1.25,41.94,40.08,0.0,0.0,0.71,3.45,3.97,9.544,33.19,1028.89,0.72,0,291.4
21,28,11,Black,17.5,1.25,41.35,35.62,0.0,0.0,0.6,9.29,11.6,10.0,28.39,993.87,1.0,0,355.2
2,3,12,Black SUV,26.5,1.25,46.78,46.78,0.0,0.0,0.96,2.99,2.99,3.036,45.78,1002.75,1.0,0,288.3
11,1,12,UberXL,13.0,1.25,32.31,28.18,0.0,0.0,0.79,4.24,4.75,9.85,26.59,1021.74,0.67,0,281.4
10,29,11,WAV,10.5,2.32,37.92,32.0,0.0,0.0,0.67,8.11,12.38,9.995,27.86,1003.62,0.22,0,341.1
12,3,12,Black SUV,30.5,2.32,48.63,47.56,0.0,0.0,0.92,3.65,5.27,4.7669999999999995,46.37,1000.12,0.95,0,302.0
21,15,12,UberXL,15.0,2.32,49.65,47.56,0.0,0.0,0.63,5.44,5.44,9.597999999999999,37.69,1021.34,0.25,0,302.2
21,1,12,UberPool,10.0,2.32,40.2,38.55,0.0,0.0,0.65,3.03,3.03,9.454,29.53,1023.13,0.54,0,271.9
15,16,12,UberX,10.5,2.32,42.25,37.39,0.0,0.0,0.74,7.86,8.19,9.169,34.39,1020.18,1.0,1,324.2
1,27,11,Black,22.0,2.32,43.61,37.38,0.1264,1.0,0.94,12.0,12.0,5.235,41.98,1004.51,1.0,0,291.7
5,14,12,UberPool,10.0,2.33,30.87,30.87,0.0,0.0,0.7,1.95,3.73,9.806000000000001,22.14,1034.88,0.93,0,305.5
18,28,11,Black,20.5,2.33,40.92,35.13,0.0,0.0,0.64,9.21,15.03,10.0,29.57,991.21,1.0,1,353.1
19,29,11,UberXL,15.0,2.33,43.49,37.19,0.0,0.0,0.52,12.13,19.97,9.796,26.83,1007.12,0.53,0,309.7
17,13,12,WAV,9.5,2.33,31.24,31.24,0.0,0.0,0.54,2.5,3.2,9.946,16.42,1033.89,0.69,1,327.2
4,30,11,Black SUV,31.5,2.33,34.38,29.63,0.0,0.0,0.73,5.28,5.28,10.0,26.64,1013.73,0.0,0,291.1
15,13,12,UberX,9.5,2.33,28.42,28.42,0.0,0.0,0.57,2.81,4.06,9.725,15.14,1034.03,0.21,1,326.9
14,14,12,WAV,8.0,1.04,36.08,33.9,0.0,0.0,0.7,3.02,5.27,9.832,27.29,1034.42,0.06,1,290.3
14,26,11,Black,15.0,1.04,43.51,43.51,0.0053,0.57,0.93,2.73,2.73,6.121,41.5,1015.08,1.0,1,295.5
16,14,12,Black SUV,27.5,1.04,43.0,41.26,0.0,0.0,0.58,3.49,3.49,9.932,29.04,1032.03,0.04,2,291.1
15,18,12,UberXL,11.0,1.04,27.41,16.07,0.0,0.0,0.46,14.11,24.43,10.0,9.37,1010.13,0.43,1,376.9
13,2,12,UberX,8.0,1.04,43.57,39.8,0.0801,1.0,0.92,6.34,7.01,2.636,41.38,1015.39,1.0,1,274.6
10,16,12,UberPool,7.0,1.04,40.1,35.6,0.0,0.0,0.73,6.44,8.22,10.0,32.24,1022.84,1.0,0,308.8
21,13,12,UberPool,6.5,1.25,32.6,32.6,0.0,0.0,0.58,1.87,3.49,10.0,19.3,1034.39,0.71,0,328.9
4,2,12,Black SUV,26.5,1.25,36.95,36.95,0.0,0.0,0.86,1.63,2.32,9.889,33.17,1022.74,0.8,0,271.7
